id,dep_delayed_15min
0,0.4820303140554414
1,0.485831760025241
2,0.4855880691143401
3,0.49307748795900147
4,0.49513828482035216
5,0.48817333128229734
6,0.4837720098559721
7,0.4927474030234589
8,0.49185892491723326
9,0.4944222032551989
10,0.49500100212017684
11,0.49452240266528935
12,0.4892020440325124
13,0.49195136062901146
14,0.48646644193235555
15,0.49480993329512124
16,0.4862885746461017
17,0.49463968491849086
18,0.49947794085757463
19,0.4747784879635979
20,0.4931782484794128
21,0.4843481564076838
22,0.4970349516491428
23,0.49195136062901146
24,0.49348559183271795
25,0.4942670852777182
26,0.4747784879635979
27,0.4850774654245253
28,0.4978224476355604
29,0.4927474030234589
30,0.4929481836199016
31,0.4951245465993213
32,0.4788957409649883
33,0.49543583530753915
34,0.4986785518097931
35,0.49410446317609563
36,0.4927474030234589
37,0.4927474030234589
38,0.48847269570423346
39,0.49180732106784686
40,0.4901843890527064
41,0.491712440348538
42,0.4927474030234589
43,0.49529411733073986
44,0.4902711936733489
45,0.49670564260099587
46,0.4660868859913404
47,0.4922583582915482
48,0.49997253032728617
49,0.4893884924791669
50,0.4963240909255256
51,0.4868553116453392
52,0.4892495072583301
53,0.49941809109647
54,0.4955398873406989
55,0.48677136051309755
56,0.4958852555444919
57,0.4970347920377147
58,0.48731968941222475
59,0.4956115203660156
60,0.4949086094818366
61,0.48941536906538524
62,0.4944222032551989
63,0.49381237814107654
64,0.4929782713274098
65,0.4901843890527064
66,0.48107594034320406
67,0.49247714756122174
68,0.4914198587129095
69,0.49408716716048356
70,0.4814056268854641
71,0.49233486692717754
72,0.49811045860988334
73,0.49404950715543355
74,0.4998735216070063
75,0.49422714704388104
76,0.49111414341380333
77,0.4913528645800981
78,0.4879078282195705
79,0.49213455971161596
80,0.49195136062901146
81,0.49360704262003385
82,0.48750589069550726
83,0.49032521199209783
84,0.4897795218913595
85,0.4730172248956809
86,0.4875774848539568
87,0.49180449360139766
88,0.4920451960095569
89,0.49260532438999916
90,0.49482094354380707
91,0.49560639130993367
92,0.49420698823793235
93,0.49309140271534047
94,0.49409752193693257
95,0.49146285686146823
96,0.4937743604088173
97,0.4993281142872422
98,0.49123947330675055
99,0.4938735811952688
100,0.4907572208165167
101,0.4923773901241434
102,0.48821559327263825
103,0.4927474030234589
104,0.4742094833089009
105,0.48941536906538524
106,0.4928322072750066
107,0.4867016173672061
108,0.49357955312011553
109,0.4927474030234589
110,0.49473857219584
111,0.49391606908928787
112,0.4999193105791196
113,0.48067225892275284
114,0.47669931107742225
115,0.49105195089695325
116,0.489939920698125
117,0.5012057096004654
118,0.48651303237396487
119,0.48920749148134607
120,0.494046985360256
121,0.4967618611045882
122,0.4926626481823886
123,0.49195136062901146
124,0.49307748795900147
125,0.485831760025241
126,0.4859757230758007
127,0.4811474767442907
128,0.48485030197043505
129,0.4982489296777602
130,0.4959895987843926
131,0.4913528645800981
132,0.4839005712069832
133,0.4924726642667489
134,0.485160543196766
135,0.4945347832250849
136,0.49439647442530366
137,0.49029948750075564
138,0.4792033175228732
139,0.48812086184911296
140,0.4951245465993213
141,0.49194097833303146
142,0.49680897434102633
143,0.4960529114970827
144,0.4908049945600573
145,0.494905081781193
146,0.4950969751015139
147,0.49389704233265863
148,0.48941536906538524
149,0.4967629105187637
150,0.4982191679045038
151,0.49543583530753915
152,0.49095758230581243
153,0.4894031040427061
154,0.49195136062901146
155,0.49185892491723326
156,0.4937824145471508
157,0.49409752193693257
158,0.49475959887123505
159,0.48129429142982183
160,0.4883139940426333
161,0.49762971787739274
162,0.4982489296777602
163,0.4896068463185832
164,0.4943930889607182
165,0.49160612439453216
166,0.4921303988515137
167,0.4736999685093889
168,0.4915071442638228
169,0.49417076421248146
170,0.4930429607598811
171,0.4920451960095569
172,0.49100849998822255
173,0.4928479594692112
174,0.4951954449030099
175,0.4943539118251237
176,0.49240899810087885
177,0.4793051841335766
178,0.49517017551520776
179,0.49008620723564333
180,0.4822008010999283
181,0.4893884924791669
182,0.4934709761809933
183,0.49937664449764235
184,0.49342808304189795
185,0.49444654292613877
186,0.4963827458955854
187,0.49757509528096117
188,0.4953252993252806
189,0.49576902330640216
190,0.49583469304689964
191,0.49705047462428953
192,0.4915071442638228
193,0.49051370896226415
194,0.4947010607549512
195,0.4893884924791669
196,0.48861952440499085
197,0.48974537696316023
198,0.4950423115557323
199,0.49500140591026653
200,0.49332498384824475
201,0.4965204348791704
202,0.493101409319163
203,0.47853507831035874
204,0.48062672329051337
205,0.4953119373293829
206,0.4997791530274317
207,0.47736834016819435
208,0.49195136062901146
209,0.4896688538059527
210,0.4833682893780417
211,0.48800514903860936
212,0.4921373872380262
213,0.49636947604529125
214,0.4916398536875305
215,0.49222947245917026
216,0.48164818401392046
217,0.4910872334471666
218,0.49391606908928787
219,0.4910898084360001
220,0.49131038312269454
221,0.4957064122731437
222,0.499118103571137
223,0.4902828787627364
224,0.49543583530753915
225,0.48847552242739073
226,0.49345312779515754
227,0.4951529546318956
228,0.49554846974730743
229,0.4982489296777602
230,0.48067225892275284
231,0.49105195089695325
232,0.49114310824032126
233,0.5013581984440295
234,0.4921632461254371
235,0.49001761637141905
236,0.4757101268378352
237,0.4946530910500643
238,0.49195136062901146
239,0.4899612880214963
240,0.49034642583142624
241,0.49664508368712473
242,0.4901843890527064
243,0.4936608029547346
244,0.4934709761809933
245,0.4942345323017799
246,0.4959073438860456
247,0.5001025082189425
248,0.4990560175764311
249,0.49483251387148863
250,0.4933469610072283
251,0.4841388982431434
252,0.48758811311966194
253,0.4917193240713321
254,0.4959420006829895
255,0.492087205615532
256,0.48853070973511675
257,0.48232224181274647
258,0.4937743604088173
259,0.4762145025028877
260,0.4927474030234589
261,0.4862071742874541
262,0.4955398873406989
263,0.4927474030234589
264,0.4901164386033806
265,0.49499517898412143
266,0.49518148036811804
267,0.4897878533924053
268,0.4927474030234589
269,0.4966418571134331
270,0.4841388982431434
271,0.48902758919452544
272,0.49221947231421237
273,0.48568343958443955
274,0.49545466857207293
275,0.48893004092572984
276,0.47938941056076945
277,0.49368642453630524
278,0.48756784865045255
279,0.4960179903850137
280,0.4918009311430921
281,0.497779039033842
282,0.4913179400982384
283,0.48410252813513444
284,0.4917703246551175
285,0.4953119373293829
286,0.4918318288759352
287,0.4913748814046045
288,0.4947703648139446
289,0.4827511999387695
290,0.4901843890527064
291,0.49099470371691456
292,0.49826409839667557
293,0.4915412305724984
294,0.49391606908928787
295,0.4856458376844025
296,0.478362635162936
297,0.4894752914765951
298,0.49053014697160663
299,0.4803417539296744
300,0.49439828430702176
301,0.49506796584274915
302,0.4903181891065573
303,0.49468013061478344
304,0.4912111775116488
305,0.4954492418622966
306,0.4901843890527064
307,0.48607132147847937
308,0.4923309870835556
309,0.4920451960095569
310,0.4974683641864619
311,0.49496689907899155
312,0.486644976860921
313,0.49496689907899155
314,0.4927474030234589
315,0.49210039003905715
316,0.4915071442638228
317,0.49148847382996885
318,0.49642988186079867
319,0.49211666273733734
320,0.49114310824032126
321,0.4869951795253348
322,0.49076519123267515
323,0.49217704348228586
324,0.48920749148134607
325,0.49701847937658555
326,0.4792685539896312
327,0.4936151090152609
328,0.4815744101186557
329,0.4901843890527064
330,0.49180732106784686
331,0.49788233241331614
332,0.4982489296777602
333,0.49119292409049015
334,0.4936124257865402
335,0.49543583530753915
336,0.49172669179476325
337,0.48470353235557406
338,0.4951159517430648
339,0.4862352951254415
340,0.4905837754406761
341,0.4987732872746809
342,0.49105195089695325
343,0.4923372524437562
344,0.49796335736420844
345,0.4988219646659843
346,0.4876358970699396
347,0.4941592832337663
348,0.4903089793821841
349,0.4923700140475879
350,0.49253643410153747
351,0.48755060359646196
352,0.4948927850119707
353,0.49563370319874867
354,0.49195136062901146
355,0.4940983352487895
356,0.48621842395924775
357,0.4916667478384209
358,0.49358788145964017
359,0.4961268934131343
360,0.4934938413603421
361,0.4831100672231324
362,0.48316263054590985
363,0.4966017720119717
364,0.4840600769785273
365,0.49756509988989017
366,0.4982489296777602
367,0.49153429035553925
368,0.49448571832734156
369,0.4937547696745515
370,0.49137477091292975
371,0.4922588746889051
372,0.4951245465993213
373,0.4921071769138107
374,0.4953395095615265
375,0.48621842395924775
376,0.49544612522359965
377,0.49909370365702216
378,0.49441751435040654
379,0.4910663192975566
380,0.49959927602583937
381,0.49606305161604797
382,0.4835073187785078
383,0.49526935573605624
384,0.4927481600283948
385,0.49212431001540957
386,0.49193910916433176
387,0.483147146844296
388,0.4918017214972664
389,0.48624034817835393
390,0.4955398873406989
391,0.48731968941222475
392,0.49330141955364615
393,0.47756795271641933
394,0.4948234010678287
395,0.4931068342617962
396,0.47738166861967335
397,0.48155694376971375
398,0.4848362247903965
399,0.4873722457008421
400,0.493829049372662
401,0.4877978402116096
402,0.4911408060611436
403,0.47361809121502757
404,0.4866558951083841
405,0.4859757230758007
406,0.49873658083362726
407,0.49085428040388546
408,0.49391606908928787
