id,dep_delayed_15min
0,0.03415779024362564
1,0.05763314664363861
2,0.04959950968623161
3,0.2262953370809555
4,0.257704496383667
5,0.09238258749246597
6,0.058806560933589935
7,0.20886103808879852
8,0.15930821001529694
9,0.2606549561023712
10,0.22515526413917542
11,0.23451633751392365
12,0.10056654363870621
13,0.20271210372447968
14,0.06957782059907913
15,0.2393547147512436
16,0.07620149105787277
17,0.2482687532901764
18,0.3916155993938446
19,0.02486916072666645
20,0.16227085888385773
21,0.044920533895492554
22,0.29018691182136536
23,0.17444966733455658
24,0.24879777431488037
25,0.24961067736148834
26,0.026785723865032196
27,0.0409272164106369
28,0.3179941773414612
29,0.1951306313276291
30,0.1885337084531784
31,0.28924378752708435
32,0.024069806560873985
33,0.26964783668518066
34,0.3888058662414551
35,0.2542993724346161
36,0.20487844944000244
37,0.1762525588274002
38,0.1093401312828064
39,0.19224444031715393
40,0.16125108301639557
41,0.206915944814682
42,0.20331239700317383
43,0.3006201684474945
44,0.15793851017951965
45,0.34218156337738037
46,0.013823236338794231
47,0.16986431181430817
48,0.4415207505226135
49,0.1259995847940445
50,0.4114901125431061
51,0.0631374642252922
52,0.15060175955295563
53,0.3431774079799652
54,0.28635701537132263
55,0.07391341775655746
56,0.2482789307832718
57,0.3404437303543091
58,0.07402975112199783
59,0.2851244807243347
60,0.17413018643856049
61,0.11296885460615158
62,0.1987263262271881
63,0.22473105788230896
64,0.1971522569656372
65,0.1604568362236023
66,0.0299273319542408
67,0.15820638835430145
68,0.15370619297027588
69,0.22222360968589783
70,0.02706596814095974
71,0.2048388421535492
72,0.3739127516746521
73,0.2668284773826599
74,0.5829669833183289
75,0.230522021651268
76,0.1095883771777153
77,0.18224528431892395
78,0.09078492969274521
79,0.1776426136493683
80,0.17626197636127472
81,0.20916765928268433
82,0.08715331554412842
83,0.12420371919870377
84,0.10578344762325287
85,0.022171080112457275
86,0.09363254904747009
87,0.17142628133296967
88,0.21935820579528809
89,0.1820259988307953
90,0.21110273897647858
91,0.24634161591529846
92,0.16294646263122559
93,0.14743492007255554
94,0.20798194408416748
95,0.16367396712303162
96,0.2704288959503174
97,0.30304229259490967
98,0.18462778627872467
99,0.2842160761356354
100,0.1555721014738083
101,0.18428106606006622
102,0.0738052949309349
103,0.21045854687690735
104,0.021120956167578697
105,0.1048118844628334
106,0.25204741954803467
107,0.062272995710372925
108,0.1793111115694046
109,0.21107332408428192
110,0.2345738261938095
111,0.21477368474006653
112,0.47162917256355286
113,0.027530860155820847
114,0.07041007280349731
115,0.135751873254776
116,0.12799790501594543
117,0.4839915931224823
118,0.07161998003721237
119,0.14034229516983032
120,0.2666208744049072
121,0.29848191142082214
122,0.20876166224479675
123,0.17855574190616608
124,0.2213914543390274
125,0.06044432148337364
126,0.07160187512636185
127,0.027498815208673477
128,0.07407098263502121
129,0.4424322247505188
130,0.29511183500289917
131,0.15391254425048828
132,0.03493473678827286
133,0.15357118844985962
134,0.04050984978675842
135,0.22024445235729218
136,0.26690420508384705
137,0.15952859818935394
138,0.026388078927993774
139,0.06871774047613144
140,0.25555187463760376
141,0.16450610756874084
142,0.25142398476600647
143,0.27095308899879456
144,0.16413569450378418
145,0.2851244807243347
146,0.24880057573318481
147,0.21809706091880798
148,0.11354932188987732
149,0.311827689409256
150,0.4114091098308563
151,0.24818959832191467
152,0.11104333400726318
153,0.1554470956325531
154,0.1870630830526352
155,0.15930821001529694
156,0.23419824242591858
157,0.2307240515947342
158,0.30638858675956726
159,0.030421745032072067
160,0.07775586098432541
161,0.37897661328315735
162,0.4346656799316406
163,0.12073463946580887
164,0.20055192708969116
165,0.14747190475463867
166,0.1572839617729187
167,0.02619967609643936
168,0.1562240570783615
169,0.2699228823184967
170,0.21125993132591248
171,0.22423000633716583
172,0.16304342448711395
173,0.22204768657684326
174,0.2960929870605469
